1-2,Estructural,Fragmentada,Viruta,Bote_Fragmentado,Escarpa,Conos_y_Tortas,ARRABIO,1-2_Importacion,Estanada,Otras_Chatarras,OxigenoMecheros_per_ton_control,GasMecheros_per_ton_control,GrafitoTotal_per_ton_control,OxigenCojetTotal_per_ton_control,TiempoOnTotal_state,TiempoOffTotal_state,SalidaHornoCucharaTemp_state,Cargo_Total_state,NivelEscoria_output,EnergiaVuelco_output,PromedioEscoriaEspumante_output,TiempoEscoriaEspumante_output,PotenciaActiva_per_ton_output
35.940401609908015,10.161641123467227,22.898557007941154,9.186158259449538,6.680251168772986,3.457544818018252,0.0,0.0,7.274211845974869,4.402679326266502,0.0,0.5852897184106133,0.26012876373805033,2.319481476664282,16.92282124095872,2534,33,1581.0,138.393,0.0,52080.0,63.0,84.0,376.31961154104613
37.87727190930358,10.251574590606442,19.33561274068742,9.757782976426128,6.459600503868994,4.945834083138384,0.0,0.0,8.079899226201187,3.2917041569192014,0.0,0.5326615080079179,0.2447363685441785,1.2092855857477054,14.986503509087637,2241,33,1595.0,138.925,0.0,49125.0,65.0,165.0,353.60806190390497
38.68813202348495,8.210354726561937,22.234243591408088,7.625394901977755,6.3061698475209536,5.439188701836384,0.0,0.0,7.853320061741752,3.6431961454681847,0.0,0.5553872563869534,0.2596615744146795,0.8871770459168218,15.824930396272414,2315,69,1593.0,138.642,0.0,49050.0,64.0,211.0,353.6807028173281
37.980331845947234,11.128680558564023,19.18583661857933,10.281014888301637,7.314185042383285,4.072260971277564,0.0,0.0,6.683128998252683,3.3531170125200367,0.0,0.5559647070715823,0.2599315513581424,1.4224032115987235,16.19517971378648,2469,47,1610.0,138.498,0.0,50520.0,71.0,168.0,364.77061040592645
40.172496958265235,9.718432552681406,17.492314670160763,7.992743032807539,7.5255037760707255,5.347693681111006,0.0,0.0,8.285757481947574,3.464337909734271,0.0,0.5543516605352012,0.25197802751600057,1.367880720801146,16.11219501659455,2303,33,1585.0,138.901,0.0,49035.0,61.0,208.0,353.0212165499168
43.05081559463211,11.065478944932902,15.457976631189265,8.358398889403054,5.103250809810272,4.786557149467839,0.0,0.0,7.712719805645535,4.464079130032393,0.0,0.05061314206385932,0.0,1.3014807959278112,17.80136510874595,2317,33,1601.0,138.304,0.0,48975.0,71.0,253.0,354.1112332253586
40.34924548843178,8.183188054708397,17.020310168061773,8.558821620920122,8.501863748116424,2.8161702679903966,0.0,0.0,9.860200866624847,4.709478799414559,0.0,0.10814785975385546,0.0,2.191796624344804,18.54375301912775,2405,36,1594.0,138.699,0.0,51810.0,64.0,171.0,373.54270758981676
41.149032332831155,9.274684204426933,19.18675396917372,9.34856298528219,6.546963726967204,0.0,0.0,0.0,11.801048788967435,2.693678294124464,0.0,0.057944141847259246,0.0,0.999536446865222,17.491887820141386,2272,36,1601.0,138.064,0.0,49035.0,64.0,205.0,355.16137443504465
40.081109215510516,10.040337738195067,21.28140994130064,9.395512245901166,5.616198710349016,0.0,0.0,0.0,9.929734262498917,3.6556978862446874,0.0,0.06506086805655958,0.0,1.4168811265650754,17.313419888384466,2309,33,1593.0,138.332,0.0,48990.0,63.0,157.0,354.1479917878727
39.431029496818965,9.521399652978602,23.27862926547137,10.039762868710238,6.17698091382302,0.0,0.0,0.0,8.449248120300753,3.101503759398496,0.0,0.6289762868710237,0.2385772122614228,1.0121457489878543,17.495662232504337,2354,47,1592.0,138.32,0.0,48975.0,65.0,174.0,354.07027183342973
