1-2;Estructural;Fragmentada;Viruta;Bote_Fragmentado;Escarpa;Conos_y_Tortas;ARRABIO;1-2_Importacion;Estanada;Otras_Chatarras;Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;SecuenciaEsPrimera_num;PotenciaActiva
80.728;3.739;4.357;15.376;0.0;6.478;0.0;0.0;16.365;3.049;0.0;130.094;1585.0;2368;220;60;20;111;2310;0;47010
64.412;6.733;6.109;23.122;0.0;5.806;0.0;0.0;21.891;2.722;0.0;130.795;1585.0;2323;71;55;19;163;2245;0;47040
78.453;14.942;6.831;17.725;2.793;0.0;0.0;0.0;13.081;0.0;0.0;133.825;1585.0;2346;972;58;19;154;2316;0;47040
77.458;11.3;6.733;9.005;4.468;0.0;0.0;0.0;25.758;0.0;0.0;134.721;1586.0;2455;153;56;19;187;2521;0;49545
74.65;16.001;11.361;5.74;3.519;0.0;0.0;0.0;15.972;7.596;0.0;134.838;1588.0;2317;133;54;19;146;2277;0;47040
57.782;22.918;16.177;6.288;4.003;4.031;0.0;0.0;18.493;5.496;0.0;135.189;1585.0;2396;167;58;20;164;2350;0;47040
27.387;27.63;4.8;6.5;0.0;0.0;0.0;0.0;15.8;7.96;0.0;90.077;1580.0;1893;1695;9;0;312;2374;0;34965
67.732;21.859;18.363;27.634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.587;1595.0;2340;142;24;0;128;2564;0;45285
52.61;19.693;25.408;37.583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.294;1599.0;2239;238;8;0;199;2589;0;45630
63.852;23.918;19.678;28.534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.982;1591.0;2241;139;7;0;140;2435;0;45495
59.471;31.827;12.052;5.165;0.0;0.879;0.0;0.0;18.571;7.528;0.0;135.493;1601.0;2379;561;56;19;128;2332;0;46590
66.343;48.0;16.992;12.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;155.335;1616.0;3735;192;0;0;317;1984;1;68010
72.0;12.267;16.683;15.029;9.148;3.885;1.617;0.0;0.0;8.225;0.0;138.855;1595.0;2512;189;19;0;184;2398;0;50115
76.343;13.216;11.172;17.069;9.755;4.724;1.0;0.0;0.0;4.839;0.0;138.116;1592.0;2509;203;8;0;208;2638;0;51045
74.719;11.392;9.641;18.409;9.721;4.541;1.894;0.0;0.0;8.4;0.0;138.716;1593.0;2531;170;9;0;319;2542;0;52590
66.902;15.372;10.834;19.176;9.812;6.273;2.035;0.0;0.0;7.615;0.0;138.02;1587.0;2458;133;0;0;151;2335;0;49125
66.902;15.372;10.834;19.176;9.812;6.273;2.035;0.0;0.0;7.615;0.0;138.02;1587.0;2458;133;0;0;151;2335;0;49125
66.902;15.372;10.834;19.176;9.812;6.273;2.035;0.0;0.0;7.615;0.0;138.02;1587.0;2458;133;0;0;151;2335;0;49125
57.771;14.154;9.104;18.091;12.29;7.031;1.84;0.0;0.0;7.753;0.0;128.036;1580.0;2357;83;8;0;284;2452;0;49065
72.557;13.005;12.727;16.186;10.124;6.0;1.866;0.0;0.0;6.115;0.0;138.578;1584.0;2399;184;8;0;169;2544;0;49050
73.343;12.962;17.965;16.041;6.862;2.528;1.476;0.0;0.0;6.869;0.0;138.045;1578.0;2450;74;8;0;193;2547;0;49005
68.856;13.512;13.943;21.826;5.214;6.033;3.764;0.0;0.0;5.406;0.0;138.555;1588.0;2492;110;8;0;183;2643;0;50550
62.087;13.553;15.322;18.656;10.425;5.555;3.499;0.0;0.0;9.526;0.0;138.624;1595.0;2506;71;49;21;180;2506;0;49035
70.653;12.333;16.665;19.806;6.658;4.708;1.757;0.0;0.0;5.777;0.0;138.356;1599.0;2430;617;77;35;164;2753;0;49050
70.503;12.034;12.639;21.209;7.397;5.61;2.425;0.0;0.0;7.124;0.0;138.939;1593.0;2379;766;10;0;182;3207;0;49065
68.826;11.924;13.992;18.954;10.628;6.377;2.051;0.0;0.0;5.962;0.0;138.714;1594.0;2331;1306;15;0;154;2742;0;48015
67.038;13.52;15.506;19.182;8.902;6.293;1.904;0.0;0.0;5.941;0.0;138.289;1588.0;2379;77;10;0;170;2736;0;49035
66.909;12.623;17.636;19.856;10.0;4.653;0.0;0.0;0.0;7.299;0.0;138.975;1569.0;2402;2356;15;0;188;2779;0;49080
66.909;12.623;17.636;19.856;10.0;4.653;0.0;0.0;0.0;7.299;0.0;138.975;1569.0;2402;2356;15;0;188;2779;0;49080
70.737;11.573;16.938;15.305;11.913;4.893;0.0;0.0;0.0;6.039;0.0;137.397;1571.0;2382;86;9;0;182;2859;0;50550
64.777;13.032;20.14;19.007;8.984;4.282;0.0;0.0;0.0;8.706;0.0;138.929;1590.0;2430;68;8;0;221;2753;0;49050
66.747;10.922;25.336;17.091;4.871;5.91;0.0;0.0;0.0;6.114;0.0;136.991;1585.0;2340;68;8;0;195;2747;0;48960
66.747;10.922;25.336;17.091;4.871;5.91;0.0;0.0;0.0;6.114;0.0;136.991;1585.0;2340;68;8;0;195;2747;0;48960
62.054;12.857;21.706;17.937;8.025;7.173;0.0;0.0;0.0;8.586;0.0;138.338;1587.0;2289;77;10;0;193;2690;0;49020
62.59;15.435;17.747;18.108;10.474;6.316;0.0;0.0;0.0;6.771;0.0;137.441;1572.0;2357;86;8;0;186;2775;0;48555
74.791;11.24;17.882;14.026;8.366;6.835;0.0;0.0;0.0;5.42;0.0;138.559;1580.0;2323;71;8;0;160;2664;0;48585
77.284;12.127;14.176;16.182;4.828;5.703;0.0;0.0;0.0;7.27;0.0;137.567;1579.0;2410;168;8;0;195;2737;0;48540
75.819;10.97;12.296;19.096;10.124;4.599;0.0;0.0;0.0;5.957;0.0;138.861;1582.0;2354;74;8;0;182;2756;0;48555
96.929;13.0;15.0;11.107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.036;1577.0;2393;68;8;0;118;2593;0;47550
85.653;15.56;17.252;16.987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.454;1579.0;2219;65;7;0;152;2516;0;47550
84.878;14.643;16.668;18.853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.042;1585.0;2326;71;7;0;173;2658;0;47520
83.902;19.397;16.726;15.072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.099;1581.0;2284;68;48;20;125;2742;0;47340
77.409;21.529;18.311;15.629;0.0;0.0;2.241;0.0;0.0;0.0;0.0;135.119;1569.0;2343;74;52;21;92;2852;0;47565
75.389;22.25;17.59;17.865;0.0;0.0;1.546;0.0;0.0;0.0;0.0;134.639;1577.0;2289;71;10;0;82;2786;0;47535
81.883;17.036;17.568;16.753;3.521;0.0;1.411;0.0;0.0;0.0;0.0;138.171;1582.0;2320;71;8;0;130;2766;0;48030
82.492;15.555;15.078;15.007;8.394;0.0;2.403;0.0;0.0;0.0;0.0;138.928;1577.0;2433;133;9;0;140;3072;0;48060
78.488;21.43;19.005;12.846;3.977;0.0;2.105;0.0;0.0;0.0;0.0;137.852;1585.0;2489;141;8;0;167;3097;0;48015
97.627;13.955;15.31;6.601;0.0;5.002;0.0;0.0;0.0;0.0;0.0;138.497;1574.0;2436;1000;11;0;136;2822;0;47415
105.838;13.05;10.732;5.122;0.0;4.9;0.0;0.0;0.0;0.0;0.0;139.642;1577.0;2379;65;8;0;157;2858;0;47550
95.331;15.126;13.022;6.475;0.0;5.68;0.0;0.0;0.0;0.0;0.0;135.635;1581.0;2320;71;9;0;164;2742;0;46890
98.646;11.106;16.814;5.831;0.0;3.521;0.0;0.0;0.0;0.0;0.0;135.918;1579.0;2374;68;8;0;137;2791;0;47055
101.274;12.614;13.401;5.406;0.0;5.72;0.0;0.0;0.0;0.0;0.0;138.415;1585.0;2638;74;8;0;209;2885;0;47580
94.74;14.329;17.242;5.771;0.0;5.76;0.0;0.0;0.0;0.0;0.0;137.842;1588.0;2295;68;7;0;148;2742;0;47550
97.27;11.849;17.372;5.777;0.0;5.81;0.0;0.0;0.0;0.0;0.0;138.078;1581.0;2298;74;7;0;153;2767;0;47565
94.38;13.4;18.512;6.366;0.0;6.018;0.0;0.0;0.0;0.0;0.0;138.677;1586.0;2281;68;7;0;160;2688;0;47565
78.71;15.04;19.912;17.102;0.0;4.443;0.0;0.0;0.0;3.677;0.0;138.883;1585.0;2340;491;12;0;165;2892;0;47040
77.578;14.551;16.456;16.688;0.0;5.073;0.0;0.0;0.0;7.302;0.0;137.646;1584.0;2424;71;8;0;185;2851;0;47040
74.693;13.596;16.352;16.36;0.0;4.015;0.0;0.0;0.0;13.348;0.0;138.364;1585.0;2320;74;9;0;116;2704;0;46545
73.584;17.031;15.382;14.124;0.0;4.259;0.0;0.0;0.0;10.424;0.0;134.802;1585.0;2233;68;7;0;132;2649;0;45030
72.476;11.507;15.338;16.843;10.206;6.483;0.553;0.0;0.0;4.802;0.0;138.21;1585.0;2393;77;8;0;198;2722;0;48540
81.883;12.094;7.446;14.842;9.993;6.371;1.446;0.0;0.0;4.55;0.0;138.625;1584.0;2368;1762;13;0;191;2643;0;48045
74.905;14.795;24.027;16.946;9.121;2.973;1.72;0.0;0.0;5.55;0.0;150.036;1576.0;2433;68;8;0;240;2946;0;52575
96.035;0.0;14.329;21.887;0.0;0.0;0.0;0.0;0.0;5.793;0.0;138.045;1577.0;2286;74;7;0;181;2614;0;48030
84.078;13.509;20.08;14.167;0.0;3.06;1.503;0.0;0.0;0.0;0.0;136.396;1610.0;2362;904;10;0;190;2679;0;49530
80.918;15.235;15.37;16.169;0.0;4.557;0.0;0.0;0.0;5.03;0.0;137.278;1590.0;2402;4561;19;0;253;2596;0;48060
82.145;15.85;16.619;10.932;0.0;5.898;0.0;0.0;0.0;0.0;0.0;131.442;1582.0;2154;151;7;0;137;2261;0;45045
55.776;49.6;23.953;4.506;11.257;0.0;0.0;0.0;10.429;0.0;0.0;155.519;1621.7;3853;11;11;0;264;1943;1;70215
36.251;14.877;17.11;18.082;9.229;6.206;0.0;0.0;36.83;0.0;0.0;138.586;1596.0;2248;688;11;0;314;2398;0;53040
30.836;12.178;19.253;13.997;11.042;6.986;0.0;0.0;33.58;6.067;4.984;138.922;1600.7;2410;102;8;0;108;2013;0;49065
33.042;14.089;19.041;14.223;7.008;6.742;0.0;0.0;34.321;5.782;4.497;138.747;1598.1;2419;74;8;0;189;2189;0;49080
33.628;12.167;20.874;15.018;8.499;6.543;0.0;0.0;31.622;5.534;4.597;138.484;1594.3;2436;730;10;0;150;2559;0;49050
32.36;11.053;18.421;15.34;7.272;5.985;0.0;0.0;35.064;7.868;5.068;138.431;1603.5;2348;68;8;0;148;2505;0;48570
30.066;15.941;29.294;13.006;10.109;5.593;0.0;0.0;34.02;6.38;4.1;148.509;1612.0;2483;68;30;11;106;2436;0;51540
30.911;12.366;24.691;14.072;6.582;6.457;0.0;0.0;35.002;4.903;5.584;140.568;1583.1;2447;74;0;0;162;0;0;48510
34.729;12.459;25.492;13.205;5.172;4.018;0.0;0.0;35.165;4.248;6.139;140.63;1578.6;2433;74;10;0;153;2196;0;49035
35.401;13.57;29.136;10.958;8.419;5.1;0.0;0.0;28.719;4.508;5.121;140.931;1582.8;2517;134;8;0;133;2372;0;49005
32.619;10.628;22.377;12.589;10.174;6.812;0.0;0.0;36.138;5.8;5.412;142.548;1579.0;2430;74;8;0;128;2361;0;49560
31.751;11.805;19.7;14.827;7.965;6.397;0.0;0.0;37.887;7.121;5.31;142.762;1575.3;2495;74;10;0;188;2373;0;49575
34.631;14.362;24.285;9.638;9.834;3.81;0.0;0.0;34.735;5.899;5.784;142.977;1571.1;2506;646;11;0;137;2369;0;49575
35.218;15.744;16.59;14.689;8.912;6.754;0.0;0.0;32.898;6.186;5.74;142.732;1574.4;2467;68;12;0;210;2426;0;51075
32.867;16.16;20.113;14.483;10.927;6.668;0.0;0.0;28.674;3.177;4.616;137.686;1575.6;2531;74;12;0;166;2432;0;50025
36.385;12.144;24.717;12.014;8.237;3.949;0.0;0.0;30.552;5.085;5.189;138.273;1578.4;2469;80;9;0;187;2369;0;50115
38.69;12.033;14.336;13.786;7.674;4.632;0.0;0.0;35.591;6.375;5.37;138.487;1576.9;2410;327;86;37;176;2284;0;49560
47.656;14.163;9.555;11.892;9.611;5.31;0.0;0.0;28.617;5.963;5.99;138.758;1578.4;2391;77;84;36;186;2336;0;49515
45.156;11.126;13.44;13.671;9.44;4.377;0.0;0.0;30.161;5.224;5.729;138.323;1577.8;2461;259;8;0;136;2431;0;49560
39.79;14.427;15.183;11.191;7.537;6.873;0.0;0.0;33.928;4.109;5.26;138.298;1574.7;2433;71;7;0;156;2246;0;49125
45.884;11.81;12.766;13.643;9.732;4.502;0.0;0.0;28.734;4.208;6.826;138.106;1574.3;2455;71;8;0;168;2221;0;49050
39.082;12.144;13.362;11.646;10.686;5.535;0.0;0.0;34.234;6.182;5.496;138.367;1579.6;2430;198;0;0;186;2186;0;49065
40.569;13.668;12.25;15.424;9.736;5.175;0.0;0.0;32.522;3.008;5.642;137.995;1575.7;2410;74;7;0;145;2214;0;49110
36.181;10.559;13.428;12.414;12.234;5.781;0.0;0.0;36.387;5.019;5.99;137.993;1584.3;2379;71;8;0;165;2179;0;49035
46.381;11.3;20.308;11.351;8.798;5.24;0.0;0.0;24.294;4.8;5.75;138.225;1579.2;2365;68;8;0;140;2086;0;49050
28.648;12.917;14.778;13.42;9.693;7.06;0.0;0.0;31.029;6.725;4.119;128.39;1584.3;2365;71;79;37;147;2051;0;49035
33.54;10.937;21.504;14.68;10.702;4.691;0.0;0.0;32.045;5.213;5.001;138.313;1576.4;2399;71;53;23;166;2094;0;49080
31.124;14.635;22.276;12.771;9.328;4.684;0.0;0.0;32.683;5.633;5.441;138.577;1573.3;2413;207;8;0;79;2105;0;49035
33.218;12.235;20.379;13.318;10.559;6.087;0.0;0.0;31.782;5.734;5.636;138.949;1567.0;2379;240;8;0;42;2044;0;48555
42.372;13.993;19.577;14.157;9.97;5.057;0.0;0.0;28.345;5.255;0.0;138.727;1585.9;2340;65;77;36;92;2020;0;48555
44.084;11.686;25.515;12.869;7.301;5.001;0.0;0.0;35.229;6.674;0.0;148.358;1568.3;2571;65;84;38;157;2408;0;51540
33.757;17.054;20.795;12.316;10.936;6.368;0.0;0.0;32.125;5.617;0.0;138.968;1575.0;2464;68;83;38;201;2147;0;49560
46.862;10.936;25.69;11.771;3.56;5.31;0.0;0.0;30.224;4.518;0.0;138.871;1577.5;2441;158;83;39;191;2092;0;48555
42.625;12.698;23.532;13.605;4.816;4.218;0.0;0.0;32.417;4.712;0.0;138.624;1575.0;2506;68;85;40;165;2149;0;48555
37.976;14.976;24.418;12.772;3.933;3.388;0.0;0.0;31.69;2.742;6.36;138.256;1578.2;2407;68;0;38;244;2193;0;48045
44.387;12.172;20.41;9.909;5.246;8.283;0.0;0.0;33.373;5.003;0.0;138.783;1572.7;2509;206;50;18;190;1941;0;49005
49.945;16.442;16.828;14.322;3.753;5.446;0.0;0.0;27.299;4.627;0.0;138.661;1588.3;2483;167;9;0;155;2199;0;49005
45.902;13.109;16.214;11.363;4.431;8.606;0.0;0.0;32.123;5.524;0.0;137.275;1575.8;2433;74;17;0;155;2197;0;49095
28.985;14.574;26.975;13.572;5.046;5.326;0.0;0.0;35.903;7.255;0.0;137.638;1582.1;2441;223;18;0;153;2110;0;49035
42.561;12.079;21.519;10.799;4.0;4.29;0.0;0.0;36.304;6.687;0.0;138.239;1577.6;2475;660;19;0;171;2179;0;49065
47.638;16.013;16.363;14.635;5.814;4.002;0.0;0.0;28.742;4.822;0.0;138.028;1575.7;2416;74;9;0;150;2161;0;49065
65.487;11.98;13.17;14.048;3.747;4.679;0.0;0.0;19.83;5.595;0.0;138.538;1575.7;2481;80;12;0;143;2143;0;49080
57.511;14.047;12.782;11.962;3.56;3.312;0.0;0.0;30.014;5.11;0.0;138.299;1571.1;2376;288;15;0;172;2097;0;49095
47.396;14.031;19.994;10.041;5.191;5.299;0.0;0.0;32.516;3.933;0.0;138.403;1576.7;2455;156;14;0;149;2315;0;49035
53.009;11.691;14.96;12.935;4.514;6.5;0.0;0.0;27.865;7.043;0.0;138.517;1578.7;2534;794;11;0;213;2368;0;50580
62.09;12.731;13.231;14.146;4.464;4.679;0.0;0.0;35.657;3.182;0.0;150.179;1575.5;2618;99;8;0;149;2578;0;53040
58.847;11.121;13.429;15.82;0.0;4.839;0.0;0.0;28.381;5.169;0.0;137.606;1580.4;2422;71;8;0;177;2208;0;49095
57.974;15.509;18.034;14.02;3.933;4.29;0.0;0.0;25.007;0.0;0.0;138.765;1575.3;2427;443;8;0;153;2144;0;49065
39.103;16.286;23.203;14.284;5.217;4.382;0.0;0.0;36.364;0.0;0.0;138.84;1573.3;2455;71;7;0;122;2231;0;48570
51.931;14.35;22.627;13.535;4.963;4.492;0.0;0.0;37.082;0.0;0.0;148.981;1571.7;2506;485;9;0;218;2394;0;51585
49.833;11.658;23.446;13.413;6.198;3.394;0.0;0.0;30.778;0.0;0.0;138.721;1569.4;2391;71;7;0;92;2134;0;48540
50.772;13.663;23.51;12.096;5.577;3.127;0.0;0.0;30.009;0.0;0.0;138.756;1578.5;2540;71;7;0;152;2325;0;48540
47.812;15.047;21.59;12.439;3.598;3.959;0.0;0.0;33.933;0.0;0.0;138.378;1571.5;2362;71;7;0;115;2134;0;48555
46.171;12.353;22.04;12.498;6.825;3.719;0.0;0.0;35.079;0.0;0.0;138.686;1576.9;2360;260;8;0;118;2071;0;48045
46.78;12.826;14.01;13.24;6.391;5.061;0.0;0.0;30.519;0.0;0.0;128.826;1581.7;2388;68;76;35;130;2133;0;48030
56.534;22.405;31.509;28.414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.858;1577.7;2368;71;80;37;127;2069;0;48030
62.777;22.031;23.53;28.705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.042;1589.1;2413;88;7;0;158;2186;0;48075
67.469;20.333;24.847;26.264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.913;1606.3;2337;71;7;0;176;2159;1;47655
69.82;21.83;27.502;27.362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.514;1596.4;2661;1588;66;22;228;2584;0;51960
59.211;19.559;24.81;31.317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.897;1589.3;2306;65;84;31;128;2136;0;47565
59.595;22.976;28.505;24.063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.14;1586.7;2377;124;88;31;138;2117;0;47550
61.358;25.424;33.016;18.492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.29;1589.3;2444;1826;105;30;266;2391;0;51525
61.767;21.261;25.644;29.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.093;1589.3;2388;209;102;31;185;2228;0;48570
63.833;23.348;23.496;27.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.537;1587.2;2458;77;94;33;163;2299;0;48600
55.739;25.884;23.494;25.542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.658;1592.8;2368;71;86;32;224;2147;0;48540
62.151;23.959;26.066;26.257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.432;1589.1;2362;375;85;31;164;2204;0;48540
67.5;24.158;33.732;25.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.499;1582.5;2526;71;87;31;126;2558;0;52560
67.264;23.926;23.33;23.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.07;1581.9;2360;209;99;36;180;2230;0;48540
60.915;18.701;30.593;25.237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.446;1589.6;2329;257;98;37;139;2116;0;47760
61.165;26.05;26.004;24.569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.788;1589.1;2315;71;95;36;154;2091;0;48585
59.27;21.232;28.154;30.169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.825;1583.7;2365;113;8;0;130;2570;0;48525
56.32;22.675;29.298;30.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.793;1593.0;2357;139;7;0;100;2745;0;48540
60.52;24.455;27.994;25.738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.709;1592.7;2225;77;7;0;71;2452;0;47535
59.856;24.921;28.2;25.636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.614;1609.9;2317;68;7;0;109;2434;0;47550
56.291;26.857;28.661;27.229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;139.04;1601.2;2337;271;8;0;113;2498;0;47535
61.922;23.417;25.803;27.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.372;1571.2;2427;1891;12;0;229;2637;0;50175
72.73;19.431;23.6;23.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.961;1593.0;2360;110;7;0;179;2461;0;49050
65.0;22.582;22.953;27.748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.282;1598.6;2295;201;15;0;145;2495;0;47745
63.113;19.846;28.655;26.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.698;1588.6;2306;232;8;0;212;2458;0;48240
71.519;20.445;32.381;26.433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.778;1589.3;2354;493;26;0;269;2574;0;49215
70.231;17.966;24.142;26.064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.404;1585.7;2396;642;10;0;173;2441;0;47460
77.593;22.585;10.604;22.936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133.718;1593.8;2301;1003;17;0;137;2484;0;47490
72.0;23.811;16.41;25.718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.938;1584.7;2281;463;40;0;58;2717;0;47580
70.269;18.183;25.154;25.379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.986;1583.6;2205;216;26;0;146;2492;0;47550
58.717;20.092;26.602;32.627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.04;1584.6;2301;330;40;0;182;2647;0;47565
73.147;23.721;27.262;26.072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.204;1583.7;2433;513;31;0;232;3169;0;51570
66.433;24.533;19.427;28.291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.685;1579.5;2239;806;11;0;100;2762;0;47550
60.457;24.415;25.537;27.585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.995;1578.7;2424;626;16;0;173;2875;0;47640
68.292;23.552;19.636;26.503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137.983;1590.6;2239;71;9;0;135;2754;0;47520
70.04;19.977;25.36;29.782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.158;1593.5;2472;484;9;0;197;3135;0;51495
62.362;21.816;29.303;24.912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.392;1599.9;2331;4111;18;0;154;2796;0;45540
37.833;17.159;16.804;18.431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.226;1593.0;1760;766;7;0;278;1868;0;36345
54.69;20.7;21.397;5.95;9.859;0.0;22.366;0.0;20.19;0.0;0.0;155.152;1613.1;3789;1782;14;0;157;1746;1;64935
34.544;11.295;20.481;13.431;11.938;5.873;0.0;0.0;29.062;6.64;5.645;138.909;1580.7;2492;150;9;0;180;2323;0;50550
39.27;11.824;21.494;13.416;9.332;4.921;0.0;0.0;32.916;0.0;5.517;138.692;1575.7;2410;105;8;0;161;2254;0;49230
46.249;13.454;24.929;12.613;8.495;6.93;0.0;0.0;24.517;6.39;6.559;150.136;1580.7;2641;139;9;0;145;2568;0;53070
42.034;12.095;22.176;13.01;8.032;6.188;0.0;0.0;23.183;6.773;5.43;138.921;1577.0;2427;74;8;0;118;2141;0;49065
34.812;14.0;15.0;13.666;13.211;5.0;0.0;0.0;31.564;6.0;5.0;138.255;1568.8;2450;86;8;0;168;2200;0;49065
36.989;12.867;21.091;10.975;10.066;7.255;0.0;0.0;27.534;6.385;5.183;138.345;1577.5;2452;85;9;0;154;2198;0;49050
43.964;11.361;17.512;13.344;7.926;5.129;0.0;0.0;24.8;8.119;5.536;137.69;1572.8;2461;274;102;38;177;2247;0;49050
40.454;13.07;20.689;11.886;8.549;5.512;0.0;0.0;27.104;6.151;5.0;138.413;1573.8;2438;105;107;39;114;2201;0;49065
43.519;10.751;23.71;13.413;5.441;4.323;0.0;0.0;24.185;7.13;6.249;138.723;1572.2;2427;77;111;38;176;2180;0;49665
44.088;15.458;21.876;11.545;7.162;6.178;0.0;0.0;20.923;5.29;5.95;138.467;1572.4;2475;74;105;39;83;2218;0;49065
35.762;12.133;23.106;13.513;8.148;6.792;0.0;0.0;26.794;6.57;5.629;138.449;1567.8;2469;83;103;38;101;2163;0;49065
37.449;11.461;25.425;13.629;9.207;5.116;0.0;0.0;26.417;5.393;4.061;138.159;1588.6;2492;378;103;38;55;2291;0;50550
39.355;11.432;23.053;13.609;6.811;4.954;0.0;0.0;24.005;7.538;5.09;135.847;1589.6;2236;74;0;4;86;2020;0;48045
36.28;12.198;22.36;14.79;9.023;5.652;0.0;0.0;22.88;7.899;4.802;135.885;1575.6;2309;105;9;0;58;2031;0;48045
40.095;12.9;22.042;13.797;4.245;5.427;0.0;0.0;24.354;7.663;5.482;136.004;1584.7;2534;85;18;0;70;2038;0;48060
34.661;15.333;24.337;13.7;10.436;3.298;0.0;0.0;23.565;5.236;5.041;135.607;1585.6;2371;243;13;0;75;2034;0;48060
34.868;11.192;24.581;12.919;7.694;5.346;0.0;0.0;26.873;6.64;5.297;135.41;1582.5;2320;226;9;0;105;2004;0;48555
33.228;14.635;23.248;13.104;5.753;6.167;0.0;0.0;27.19;7.044;4.667;135.036;1579.4;2357;99;7;0;120;2066;0;48525
34.692;12.166;23.086;13.029;8.072;4.884;0.0;0.0;26.872;7.701;4.949;135.451;1591.2;2340;102;9;0;173;2127;0;48630
55.815;13.736;21.301;10.025;15.184;5.403;0.0;0.0;24.497;3.811;0.0;149.77;1578.1;2571;71;9;0;75;2493;0;54030
54.775;17.294;19.142;6.562;5.652;6.999;0.0;0.0;23.483;4.062;0.0;137.97;1581.9;2354;468;8;0;163;2051;0;49095
48.006;15.88;25.453;11.603;3.954;7.559;0.0;0.0;20.089;5.203;0.0;137.747;1573.6;2385;595;9;0;124;2268;0;49545
47.394;11.532;20.711;11.182;10.393;8.295;0.0;0.0;28.099;0.0;0.0;137.606;1584.7;2452;77;8;0;128;2284;0;49605
47.92;11.094;22.239;16.305;12.019;0.0;0.0;0.0;21.248;6.849;0.0;137.631;1580.5;2438;631;9;0;179;2203;0;49500
45.708;10.357;22.636;13.057;10.007;5.647;0.0;0.0;27.099;4.505;0.0;139.016;1581.8;2422;167;8;0;122;2277;0;49545
49.26;12.55;21.587;12.069;5.319;5.57;0.0;0.0;26.441;5.019;0.0;137.814;1574.8;2323;460;8;0;133;2350;0;49050
58.955;12.68;17.342;13.913;5.83;5.874;0.0;0.0;19.66;4.066;0.0;138.32;1578.6;2405;74;7;0;161;2481;0;49035
52.502;14.721;17.131;12.8;4.9;6.719;0.0;0.0;24.077;5.192;0.0;138.043;1576.1;2410;71;7;0;147;2516;0;49035
57.381;14.901;14.254;10.68;6.155;5.58;0.0;0.0;23.901;5.988;0.0;138.841;1599.6;2309;108;8;0;133;2401;0;48555
44.211;12.447;23.838;11.055;9.501;5.577;0.0;0.0;26.254;5.306;0.0;138.191;1613.6;2331;797;10;0;133;2369;1;48600
44.211;12.447;23.838;11.055;9.501;5.577;0.0;0.0;26.254;5.306;0.0;138.191;1613.6;2331;797;10;0;133;2369;1;48600
58.477;12.541;17.146;12.262;10.374;7.499;0.0;0.0;26.759;5.819;0.0;150.878;1583.2;2517;415;9;0;127;2808;0;53055
