Date,Average temperature,Precipitation,Average wind speed,Wind gust,Maximum pressure,NO2,O3
10/09/2006,23.9,0,1.4,5.8,945.9,91.13999939,8.970000267
11/09/2006,24.9,0,2.5,8.9,943.7,71.41000366,37.61000061
12/09/2006,20.9,0,2.2,8.3,940.1,108.6999969,7.059999943
13/09/2006,21,1.6,2.5,11.7,937.3,81.43000031,8.06000042
14/09/2006,17.5,1.8,3.1,14.4,937.4,67.27999878,8.819999695
15/09/2006,14.8,0,3.1,11.7,939,85.79000092,6.420000076
16/09/2006,17,0,1.7,8.3,941.2,108.9000015,5.849999905
17/09/2006,19.5,0,1.4,7.5,942.8,100.0999985,6.989999771
18/09/2006,21.8,0,1.7,5.3,942.8,79.76000214,29.94000053
19/09/2006,22.5,0,1.1,,942.9,101.5,7.389999866
20/09/2006,23,0,1.7,,940.3,84.44000244,7.050000191
21/09/2006,19.5,1.1,3.6,13.3,935.8,85.55000305,9.609999657
22/09/2006,17,0,2.2,10.3,937.3,77.58000183,8.720000267
23/09/2006,16.9,0.1,2.2,10.3,934.6,71.66000366,11.97999954
24/09/2006,15,0.3,4.4,14.4,935.5,53.61000061,46.88999939
25/09/2006,17.8,0,2.5,11.7,943.9,90.44999695,18.69000053
26/09/2006,19.8,0,1.4,8.3,944,89.19000244,7.579999924
27/09/2006,21,0,2.2,7.8,941,73.47000122,6.739999771
28/09/2006,20.8,0,2.2,8.9,938.1,56.95999908,10.05000019
29/09/2006,18.8,0,3.1,9.7,940,79.63999939,7.940000057
30/09/2006,20.1,0,2.5,8.9,941,84.29000092,12.76000023
01/10/2006,19.7,0,1.7,7.5,942.1,145,5.71999979
02/10/2006,21.1,0.9,4.2,11.7,941.3,79.18000031,40.58000183
03/10/2006,16.3,0,2.2,12.2,942.2,82.38999939,24.87000084
04/10/2006,15,0,2.8,9.2,943.8,75.83999634,28.27000046
05/10/2006,15.6,0,1.1,5.8,948.3,67.66000366,15.43999958
06/10/2006,16.8,0,0.8,7.8,948.1,93.33000183,26.30999947
07/10/2006,19.8,0,1.4,5,944.7,93.55000305,25.63999939
08/10/2006,20.8,0,1.1,6.4,942.8,123.1999969,7.940000057
09/10/2006,20.9,0,1.4,5.3,942.5,113,15.06000042
10/10/2006,17.8,0,1.1,5,941.4,124,10.65999985
11/10/2006,16.2,0.8,3.1,10.3,942.9,117.0999985,8.68999958
12/10/2006,15.1,0,2.8,9.2,945.3,75.80000305,34.27999878
13/10/2006,16.3,0,1.4,10,945.3,130.3999939,8
14/10/2006,17,0,1.4,5.6,945.1,90.48000336,10.01000023
15/10/2006,16.7,0,1.9,7.8,941.8,76.01000214,19.15999985
16/10/2006,17.8,23,3.3,11.4,939.6,62.16999817,45.65999985
17/10/2006,13.6,22.5,0.8,7.8,935.7,79.15000153,29.94000053
18/10/2006,15.3,2.2,3.1,12.8,934.8,73.22000122,38.45000076
19/10/2006,14.1,5.5,4.4,14.2,932.7,71.47000122,31.57999992
20/10/2006,14.2,20.9,1.4,10,932.2,98.94999695,11.05000019
21/10/2006,15.2,0,1.7,8.9,935.9,94.65000153,35.68000031
22/10/2006,15,18.7,2.2,10.8,935.1,97.16999817,42.83000183
23/10/2006,14.4,4.6,2.5,11.4,935.3,96.51999664,20.88999939
24/10/2006,14,0.9,0.3,6.1,937.8,94.26000214,26.48999977
25/10/2006,15.6,18.7,2.2,16.4,932.2,103.0999985,13.72999954
26/10/2006,15.8,0.3,1.9,9.4,940.3,88.93000031,35.61999893
27/10/2006,17.2,0,2.5,8.1,949.7,95.66000366,11.31999969
28/10/2006,20,0,1.9,8.3,950.1,98.44000244,17.47999954
29/10/2006,20,0,0.6,7.2,947.6,88.15000153,20.62999916
30/10/2006,18,0,1.4,8.6,942.8,92.59999847,28.10000038
31/10/2006,17,0,0.8,6.9,941.7,84.19999695,38.24000168
01/11/2006,16.9,0,0.6,5.8,941.8,82.30000305,20.75
02/11/2006,15.3,8.4,0.8,4.4,941.5,52.04000092,56.36999893
03/11/2006,12.7,25.1,2.5,14.2,942.3,69.54000092,39.68999863
04/11/2006,11.8,30.2,1.9,7.5,947.4,66.19000244,27.86000061
05/11/2006,12,0.5,2.5,11.4,949.6,132.6000061,9.579999924
06/11/2006,12.5,0,1.4,6.1,948.2,154.6000061,13.27999973
07/11/2006,13.4,28.8,2.2,8.6,944.5,192.3999939,9.819999695
08/11/2006,14.2,0,1.9,7.5,949,136.8999939,14.76000023
09/11/2006,14.9,0,1.4,6.7,952.1,116,23.27000046
10/11/2006,14.1,0,1.1,8.1,952.3,121,25.69000053
11/11/2006,12.8,0,0.8,5.6,952.8,116.0999985,42.79999924
12/11/2006,12.5,0,0.6,5.6,950.3,97.69999695,44.75999832
13/11/2006,11.9,0,1.4,3.6,947.4,61.93999863,74.87000275
14/11/2006,11.2,0,0.8,4.4,943.7,57.36999893,66.26000214
15/11/2006,11,12.4,2.2,6.9,940.8,69.40000153,46.75999832
16/11/2006,10.2,11.5,3.6,11.4,937,85.34999847,53.91999817
17/11/2006,8,0,0.8,10.6,941.6,109.1999969,34.27000046
18/11/2006,9.7,1.2,1.1,5.6,946.5,90.20999908,49.84999847
19/11/2006,12.2,0,2.2,8.1,948.1,55.38999939,60.70999908
20/11/2006,12.2,0,2.2,10,948.3,98.69000244,29.70999908
21/11/2006,11.3,0,3.3,9.4,945,84.08000183,21.28000069
22/11/2006,13.5,0,3.3,13.9,939.8,69.80999756,52.84000015
23/11/2006,12,1.8,3.9,11.4,936.9,76.33999634,51.93000031
24/11/2006,13.1,7.2,3.9,13.3,933.9,103.5,36.31000137
25/11/2006,10.6,5.5,3.3,15.8,937.7,109.9000015,9.340000153
26/11/2006,9.1,0,1.1,5,945.9,129.1000061,24.48999977
27/11/2006,8.5,0.7,0.8,4.4,946.8,96.58000183,32.11000061
28/11/2006,9,0.4,1.1,3.9,948.7,99.41999817,17.64999962
29/11/2006,10.5,0,2.2,10.8,952.3,98.66000366,55.56000137
30/11/2006,9.3,0,1.9,4.7,952.8,71.05999756,79.75
01/12/2006,9.4,0,1.7,4.7,952.3,113.5,23.39999962
02/12/2006,10,2.6,1.1,5.8,945.9,127.1999969,24.70000076
03/12/2006,7.8,0,2.5,8.9,947.1,151.3000031,13.85000038
04/12/2006,12.6,0.9,2.2,10,948.1,124,17.95999908
05/12/2006,9.6,13.7,3.1,13.9,947.8,133.8000031,16.5
06/12/2006,8,0,4.2,15.3,945.2,110.9000015,35.04000092
07/12/2006,7.4,10.2,2.5,8.9,944.8,95.55999756,37.13999939
08/12/2006,7,0.1,3.9,17.5,940.4,122.6999969,45.24000168
09/12/2006,5.4,0,2.8,9.4,946.1,129.1000061,44.24000168
10/12/2006,5.9,0,3.3,10,953.5,112.9000015,51.25
11/12/2006,4.8,0,0.6,6.4,953.5,161.6999969,14.97999954
12/12/2006,6,0,0.3,5.8,949.2,159.1999969,15.47000027
13/12/2006,8,0,1.4,8.9,949.8,74.72000122,60.43000031
14/12/2006,6.6,0,0.8,7.2,951.4,97.04000092,36.24000168
15/12/2006,6.4,0,0.6,5.6,949.9,91.84999847,32.16999817
16/12/2006,6.1,0,0.3,4.7,951.6,108.4000015,28.29999924
17/12/2006,5.6,0,0.8,3.9,952.1,32.58000183,69.94000244
18/12/2006,6,0,1.4,7.5,949,33,66.33999634
19/12/2006,3.6,0,1.4,11.1,943.9,52.18999863,65.58000183
20/12/2006,4,0,2.8,9.4,949.3,58.27000046,63.77999878
21/12/2006,4.2,0,0,10,951.2,49.54999924,43.18999863
22/12/2006,4.2,0,1.9,11.7,951.5,93.11000061,36.54999924
23/12/2006,3.8,0,3.6,10.8,951.7,81.73999786,58.59000015
24/12/2006,5,0,0,8.1,952.2,92.41000366,8.510000229
25/12/2006,5.6,0,0,3.3,950.7,77.94000244,16.18000031
26/12/2006,6,0,0,5.6,951.8,106.1999969,40.81999969
27/12/2006,8,0,1.1,7.2,952.7,74.84999847,53.36000061
28/12/2006,5.9,0,0,6.9,952.3,71.62999725,55.56999969
29/12/2006,5.2,0,0,6.1,952.4,102.8000031,53.09999847
30/12/2006,7.5,0,0,5.8,959.6,71.97000122,46.29000092
31/12/2006,8,0,0,3.6,961.9,84.16000366,41.16999817
01/01/2007,7.5,0,0.3,3.3,959.9,105.0999985,42.20000076
02/01/2007,7.2,0,,,960.8,67.87000275,35.38999939
03/01/2007,7,0,,,958.6,78.69000244,46.5
04/01/2007,7.4,0,,,955.4,78.22000122,55.83000183
05/01/2007,7.6,0,,,955.9,114.5999985,27.45000076
06/01/2007,7.2,0,,,953.2,70.08000183,53.61999893
07/01/2007,4.6,0,,,951.5,54.99000168,47.06000137
08/01/2007,6,0,,,949.8,72.30000305,44.13999939
09/01/2007,6.2,0,,,949.5,86.36000061,38.63999939
10/01/2007,4.6,0,,,954,39.24000168,71.06999969
11/01/2007,5.7,0,,,957,36.16999817,77.34999847
12/01/2007,8.4,0,,,957.2,59.66999817,52.56999969
13/01/2007,9.1,0,,,953,120.8000031,35.09000015
14/01/2007,10.8,0,,,951.8,87.48999786,30.86000061
15/01/2007,7.7,0,,,949.3,120.5999985,44.75
16/01/2007,8.2,0,,,950.7,92.73000336,27.14999962
17/01/2007,6,0,,,955.2,82.51999664,52.56999969
18/01/2007,6.9,0,,,957.9,67.05000305,63.77000046
19/01/2007,10.4,0,,,958,90.44000244,40.52000046
20/01/2007,9.9,0,,,953.3,78.16000366,52.93000031
21/01/2007,10.2,0,,,948.4,64.23999786,46.75
22/01/2007,5.8,2.2,,,938.7,55.54999924,56.06999969
23/01/2007,4.8,0,,,938,49.25,64.36000061
24/01/2007,2.4,0,,,938.9,47.72000122,42.63000107
25/01/2007,3,0,,,933.5,44.93000031,54.22999954
26/01/2007,2.4,0,,,944.4,85.76000214,29.26000023
27/01/2007,3.4,0,3.9,14.7,951.3,123.8000031,39.58000183
28/01/2007,3.1,0,1.1,7.8,951.3,119.0999985,45.59999847
29/01/2007,6.5,9.7,3.1,9.7,946.8,109.6999969,40.99000168
30/01/2007,6.5,0,,,944,113.9000015,30.39999962
31/01/2007,5.4,0,,,947.9,102.3000031,59.79999924
01/02/2007,5.4,0,,,949.8,68.91999817,80.22000122
02/02/2007,6,0,,,949.8,137.8999939,37.91999817
03/02/2007,7.2,0,,,946.5,133.3999939,40.47999954
04/02/2007,8.5,0.5,,,946.1,134.3000031,39.86999893
05/02/2007,9.2,0,,,945.2,103.9000015,45.15000153
06/02/2007,8.5,0,,,939.8,166.6000061,25.93000031
07/02/2007,7.8,1.9,,,933.6,143.8000031,56.18999863
08/02/2007,8.1,19.6,0,,933,109.0999985,82.13999939
09/02/2007,8.6,0,,,941.4,95.70999908,47.95999908
10/02/2007,12,0,,,944.5,102.5,55.20000076
11/02/2007,11.9,0.7,,,944.5,113.8000031,24.88999939
12/02/2007,11.3,1.8,,,943.8,89.16999817,73.30000305
13/02/2007,8.4,0,,,945.7,115.3000031,69.58000183
14/02/2007,11.8,0.8,,,946.8,73.19000244,67.30999756
15/02/2007,8.6,0,,,946.8,53.31000137,63.65999985
16/02/2007,13.4,3.6,,,942,82.25,25.77000046
17/02/2007,8.6,0,,,937.8,94.79000092,30.07999992
18/02/2007,9.9,0,,,939.6,82.55000305,44.66999817
19/02/2007,8.5,0.2,,,939.5,87.09999847,46.58000183
20/02/2007,6.9,0.2,,,935.5,101.8000031,30.07999992
21/02/2007,8,0,,,939.3,60.18000031,50.54000092
22/02/2007,8.7,0.2,1.7,11.7,939.3,49.16999817,65.55999756
23/02/2007,9.4,0.1,2.5,11.1,941.7,109.4000015,15.81000042
24/02/2007,9.5,0,1.9,9.7,945.3,76.30000305,44.13000107
25/02/2007,11,2.5,3.3,11.9,945.6,56.83000183,28.94000053
26/02/2007,9.2,0,1.9,8.6,949.9,120.8000031,33.56000137
27/02/2007,10.7,0,1.4,6.7,950.4,123.1999969,38.90000153
28/02/2007,12.1,0.1,1.7,9.4,946.1,49.91999817,56.63000107
01/03/2007,11.4,0,2.8,10,944.2,28.73999977,72.84999847
02/03/2007,10.9,0,2.2,8.6,946.7,81.30000305,73.5
03/03/2007,12.2,0,1.1,5.6,946.6,73.36000061,90.56999969
04/03/2007,13.9,0,3.1,12.8,944.5,76.18000031,84.09999847
05/03/2007,9.6,0,1.1,11.1,948.5,107.8000031,52.25
06/03/2007,7.9,6.2,2.5,10.3,946.8,130.6999969,38.79999924
07/03/2007,11,0.3,5.6,22.2,943,105.4000015,62.06000137
08/03/2007,8.8,0,3.1,18.9,953.4,68.48000336,63.99000168
09/03/2007,9.9,0,1.1,12.8,955.9,72.44000244,66.86000061
10/03/2007,12.1,0,3.6,13.3,956.7,96.22000122,35.02000046
11/03/2007,10.6,0,1.1,9.2,952,127.1999969,18.65999985
12/03/2007,9.9,0,0.8,7.5,947,81.15000153,29.97999954
13/03/2007,10.8,0,1.1,6.1,948.5,79.91999817,32.59999847
14/03/2007,12.2,0,1.9,7.8,950,67.48999786,65.91000366
15/03/2007,12.4,0,1.4,6.4,948.5,54,71.76999664
16/03/2007,12.9,0,1.7,13.6,948.7,103.5,40.93999863
17/03/2007,12.2,0,2.5,11.1,950.1,113.3000031,53.45000076
18/03/2007,12.6,0,1.7,9.4,948.9,63.54999924,42.29000092
19/03/2007,8.4,0,4.7,20.8,939.1,61.04999924,42.06999969
20/03/2007,5.4,0,2.8,15.6,936,76.16999817,43.79000092
21/03/2007,5.4,0,3.1,14.2,938.4,101.8000031,42.99000168
22/03/2007,5.7,0,1.7,12.2,944.2,59.63999939,72.16999817
23/03/2007,10,0,1.7,7.8,941.1,103.5999985,40.77000046
24/03/2007,10.4,0,1.4,6.4,937.6,99.30000305,28.70000076
25/03/2007,8.8,0,1.7,6.4,934.2,83.98999786,52.90999985
26/03/2007,10.2,3,1.7,8.9,933.9,62.75,73.51000214
27/03/2007,9.2,4.8,1.9,7.2,935.6,100.9000015,41.08000183
28/03/2007,9,0,1.7,8.3,936.6,22.21999931,31.94000053
29/03/2007,10,0,1.9,10,942.3,29.38999939,68.30000305
30/03/2007,10.6,2,3.1,10.8,942.3,103.3000031,16.18000031
31/03/2007,9.2,1.3,2.5,10.6,936.1,97.09999847,34.86000061
01/04/2007,7.9,0.6,1.1,9.7,933.6,102.4000015,15.76000023
02/04/2007,9,0.6,1.7,8.1,937.5,77.29000092,42.36999893
03/04/2007,9,0.2,0.6,7.2,938.5,98.62000275,27.77000046
04/04/2007,7,1.2,1.9,12.8,935.8,80.65000153,57.54999924
05/04/2007,6.4,0.2,1.9,11.1,937,77.58000183,56.72000122
06/04/2007,9.4,22.5,2.5,11.4,940.2,89.83000183,35.54999924
07/04/2007,8.7,0.2,1.7,8.6,941.4,107,25.37999916
08/04/2007,10.5,0.4,0.8,8.9,941.4,101.9000015,29.20000076
09/04/2007,10,3.5,1.1,8.3,940.8,96.26000214,50.25999832
10/04/2007,12.8,0,0.6,5.3,941.3,75.5,40.58000183
11/04/2007,13.1,0.2,1.9,8.6,941.3,43.79999924,57.31000137
12/04/2007,13.5,2.5,0.6,10,938.2,48.15000153,38.61000061
13/04/2007,13.1,1.3,1.1,8.9,,51.68999863,60.63999939
14/04/2007,13.4,0,1.4,7.5,941.8,80.55999756,53.5
15/04/2007,15,0.3,1.9,7.8,943.9,74.37999725,62.09999847
16/04/2007,16.8,0.2,3.3,9.7,943.9,83.30999756,45.77999878
17/04/2007,17,9.8,2.5,12.2,942.1,103.5,28.69000053
18/04/2007,16.5,0,1.9,,941.4,109.5999985,29.76000023
19/04/2007,17.2,0,1.1,,939.8,38.22999954,71.5
20/04/2007,17.6,0,1.9,8.9,938.8,74.15000153,33.33000183
21/04/2007,17.4,0,1.7,8.3,940.1,93.80000305,29.98999977
22/04/2007,17.6,0,1.4,14.4,946.5,72.98000336,55.70999908
23/04/2007,18.7,0,1.1,6.1,946.5,87.86000061,45.93999863
24/04/2007,19.3,0,1.1,7.2,943.9,82.19000244,41.11000061
25/04/2007,14.5,25.7,1.1,10.3,938.6,110.6999969,25.38999939
26/04/2007,11.4,9.6,0.8,5,937,37.09000015,49.52999878
27/04/2007,13.5,0.8,1.4,11.1,939.4,52.40999985,42.58000183
28/04/2007,14.4,5.5,0.6,8.3,941.2,92.79000092,18.22999954
29/04/2007,13.2,0,0.3,4.7,940,133.6000061,22.34000015
30/04/2007,12.2,3.2,3.6,12.2,937.5,159.1999969,15.72999954
01/05/2007,10.6,1.3,3.6,12.2,935.4,144.1999969,13.06999969
02/05/2007,9.9,2.3,0.6,9.4,932.7,69.36000061,55.93000031
03/05/2007,11.9,0.6,0.8,6.9,934.1,82.91000366,22.03000069
04/05/2007,13.1,0.7,0,8.6,936.6,84.12000275,23.94000053
05/05/2007,13.6,0,2.8,16.9,943.3,78.29000092,15.59000015
06/05/2007,15,0,1.9,9.4,945.8,69.02999878,26.54999924
07/05/2007,16.7,0,1.1,9.2,949.3,80.94999695,23.71999931
08/05/2007,19.2,0,1.1,6.4,950.8,95.55000305,16.37000084
09/05/2007,21,0,1.7,7.2,949.8,39.63999939,29.38999939
10/05/2007,20.9,0,2.5,11.7,945.6,32.63999939,39.59999847
11/05/2007,18.2,0,2.8,11.1,943.3,77.01999664,10.97999954
12/05/2007,17.1,0,2.2,9.7,941.1,87.88999939,33.63000107
13/05/2007,17.3,0,5,15,938.2,85.47000122,37.02999878
14/05/2007,13,0,2.8,12.5,946.6,111.9000015,20.5
15/05/2007,15.2,0,1.7,6.9,947.7,110.6999969,19.09000015
16/05/2007,17.6,0,1.7,9.4,946.3,110.6999969,9.859999657
17/05/2007,19.8,0,1.7,7.8,947.2,97.69999695,33.86000061
18/05/2007,23.2,0,1.4,10,943.8,97.56999969,29.79999924
19/05/2007,23.1,1.4,1.7,8.9,936,93.91000366,13.10000038
20/05/2007,19,11.1,2.8,16.4,933,85.87000275,19.12999916
21/05/2007,17.6,0,2.2,7.5,935.2,121.5999985,11.64999962
22/05/2007,18,30.5,,,938.1,81.25,11.55000019
23/05/2007,16.7,5.4,,12.8,938.8,85.94000244,15.53999996
24/05/2007,13.4,32.2,1.9,8.9,936.2,68.90000153,11.03999996
25/05/2007,12.4,5.6,1.7,3.3,935.2,122.5,9.850000381
26/05/2007,13.8,0.2,0.8,8.3,934,93.68000031,10.52999973
27/05/2007,16.2,0,3.9,13.9,934.2,69.26999664,42.58000183
28/05/2007,13.8,0,3.1,9.7,939.2,64.01000214,27.56999969
29/05/2007,16.8,0,2.5,8.9,939.5,77.33000183,11.93000031
30/05/2007,18.1,0,,,938.4,73.30000305,21.37000084
31/05/2007,16.4,0,,,941.1,68.86000061,15.64999962
01/06/2007,16.2,0,,,946.1,72.98000336,15.60000038
02/06/2007,18.3,0,,,946.3,83.51000214,22.04999924
03/06/2007,19,0,,,943,72.23999786,24.85000038
04/06/2007,21.2,0,,,941.8,58.83000183,45.47999954
05/06/2007,19,0,,,938.4,94.77999878,7.179999828
06/06/2007,20.1,0,,,935.7,81.97000122,28.95000076
07/06/2007,22.3,0,1.4,6.7,939,76.84999847,34.95999908
08/06/2007,23.3,0,2.2,9.2,941.5,80.66000366,21.04999924
09/06/2007,23.6,7.3,1.4,10.8,940.9,73.81999969,40.47000122
10/06/2007,19.5,0,2.5,10,943,68.79000092,24.54999924
11/06/2007,19.5,0,1.1,6.7,942.5,88.29000092,9.590000153
12/06/2007,21.8,0,1.9,8.1,939.4,73.48000336,10.18999958
13/06/2007,20.2,0,3.1,13.9,935.7,61.29000092,11.61999989
14/06/2007,17,2.7,2.8,11.1,936.7,65.90000153,20.32999992
15/06/2007,18.2,0.6,3.6,12.8,938.6,88.66999817,24.13999939
16/06/2007,17.2,18.5,1.7,8.6,938,112.8000031,14.28999996
17/06/2007,17,2.3,1.9,9.4,937.3,97.08999634,21.39999962
18/06/2007,19.7,0,1.4,6.7,937.6,107.8000031,11.92000008
19/06/2007,19.1,0,3.1,12.2,940.2,74.91999817,13.68999958
20/06/2007,17.8,0.7,2.8,10.8,941.3,71.31999969,10.40999985
21/06/2007,17.6,0,1.1,8.3,942.8,37.50999832,25.28000069
22/06/2007,18.1,0,1.1,6.9,942,85.87000275,13.34000015
23/06/2007,22.4,0,1.9,7.2,941.5,114.6999969,8.880000114
24/06/2007,24.2,0,3.1,13.1,939.5,125.6999969,12.96000004
25/06/2007,21.4,0,2.8,11.1,940,86.34999847,39.00999832
26/06/2007,20,0,2.2,10.8,940.9,83.58000183,16.28000069
27/06/2007,21,0,1.7,8.9,939.1,44.74000168,41.40000153
28/06/2007,23.2,0,1.7,7.8,940.9,85.33000183,15.42000008
29/06/2007,23.2,0,2.8,10.3,942.6,76.83999634,13.23999977
30/06/2007,23.9,0,3.1,9.7,941.3,42.11000061,36.47999954
01/07/2007,22.3,0,2.5,12.8,938.2,42.52000046,47.34999847
02/07/2007,21.9,0,1.4,6.7,939.9,87.01000214,9.989999771
03/07/2007,23.6,0,2.8,10.6,940.1,72.68000031,19.92000008
04/07/2007,24,0,1.7,12.2,943.9,49.70999908,27.45000076
05/07/2007,22.2,0,2.2,10.3,946.3,20.42000008,40.31000137
06/07/2007,25.6,0,0.8,,944,50.38999939,19.42000008
07/07/2007,27.7,0,,,940.9,69.36000061,15.94999981
08/07/2007,27.2,0,,,940.3,48.13000107,39.38000107
09/07/2007,22,0,,,943.3,57.33000183,23.52000046
10/07/2007,20.3,0,,,945.7,72.69000244,17.19000053
11/07/2007,23.4,0,1.4,10.8,944.4,45.36999893,46.18999863
12/07/2007,25.3,0,,10,943.6,54.59999847,17.93000031
13/07/2007,26.8,0,,,941.4,66.38999939,11.89999962
14/07/2007,28.4,0,,,940.3,118.3000031,8.510000229
15/07/2007,25.8,0,,,939.1,102.8000031,8.18999958
16/07/2007,22.6,0,,,940.5,41.34999847,28.40999985
17/07/2007,23.5,0,0,,941.2,61.75,20.25
18/07/2007,24.5,0,,,941.2,70.06999969,17.20000076
19/07/2007,23.4,0,,,939.2,43.06000137,25.62999916
20/07/2007,20.8,0,,,940.3,49.5,36.47999954
21/07/2007,22.6,0,2.2,10.3,939.4,41.72999954,39.86000061
22/07/2007,22.4,0,1.9,11.4,938.8,113.1999969,11.73999977
23/07/2007,21.4,0,5.6,15,935.7,36.18999863,41.97000122
24/07/2007,22.2,0,1.1,6.1,939.7,65.26000214,28.05999947
25/07/2007,25.2,0,1.4,7.8,941.7,68.95999908,14.27000046
26/07/2007,26.8,0,2.5,8.9,940.3,65.22000122,8.739999771
27/07/2007,27.5,0,1.9,8.3,942.4,88.33000183,7.789999962
28/07/2007,29,0,1.4,10.8,943.4,64.54000092,21.20000076
29/07/2007,29.2,0,3.1,14.2,943.8,55.49000168,26.46999931
30/07/2007,28.6,0,1.9,9.7,942.1,90.31999969,7.199999809
31/07/2007,29,0,2.5,11.7,939.1,65.45999908,10.36999989
01/08/2007,27.5,0,3.1,13.1,936.6,35.38999939,31.07999992
02/08/2007,26.5,0,3.3,14.2,940,33.54999924,32.33000183
03/08/2007,27,0,3.1,12.2,944,81.05000305,10.40999985
04/08/2007,29.4,1.4,1.7,8.3,944.2,88.22000122,8.090000153
05/08/2007,28.2,8.1,3.1,20.3,939.9,77.38999939,10.06999969
06/08/2007,23.8,0,1.7,11.4,937.7,85.54000092,8.930000305
07/08/2007,24.1,0,2.2,12.8,937.3,53.63000107,8.710000038
08/08/2007,21.8,0,2.5,12.5,939.2,73.88999939,16.78000069
09/08/2007,22.6,0,2.2,11.1,940.2,41.29000092,16.60000038
10/08/2007,24.2,0,2.2,8.9,938.2,84.40000153,7.420000076
11/08/2007,24.4,0,2.2,9.4,936.9,51.88000107,29.04000092
12/08/2007,23.4,0,0.8,8.3,935,44.11000061,23.63999939
13/08/2007,24.5,0,1.9,8.9,937.7,58.38999939,17.62999916
14/08/2007,24.4,0,2.5,11.1,940.3,64.33000183,22.57999992
15/08/2007,23.8,0,3.6,12.8,938.8,32.08000183,53.40999985
16/08/2007,22.4,0,1.7,13.6,941.9,61.65000153,12.63000011
17/08/2007,22.2,0,2.5,12.2,943.8,76.34999847,7.480000019
18/08/2007,25.2,0,2.2,9.2,941.5,30.11000061,17.61000061
19/08/2007,23.3,0,2.5,20.3,940,54.5,18.18000031
20/08/2007,20.3,0,2.5,11.4,940.6,19.07999992,41.47000122
21/08/2007,19.7,0,3.3,12.5,937.2,31.20000076,21.87999916
22/08/2007,17.6,0,2.2,10.8,939.8,97.16000366,7.989999771
23/08/2007,19.8,0,2.5,10.3,940.4,63.72000122,12.98999977
24/08/2007,20.8,5.1,3.1,10.6,942.3,58.06999969,34.88000107
25/08/2007,21.4,0.5,4.2,19.7,943.9,133.1000061,6.840000153
26/08/2007,25.7,0,3.6,11.7,944,49.93999863,38.52999878
27/08/2007,28.2,0,2.5,11.1,942.8,79.38999939,25.86000061
28/08/2007,28.1,0,2.5,7.8,939.7,91.16000366,21.85000038
29/08/2007,22.8,0,2.5,11.4,938.7,80.81999969,34.43000031
30/08/2007,21.2,0,3.1,12.8,941.7,135.5,10.64999962
31/08/2007,19.4,0,3.1,13.9,943.7,67.87999725,24.06999969
01/09/2007,22.8,0,1.7,10,943.7,105.9000015,13.92000008
02/09/2007,24.6,0,1.1,7.2,941.8,63.08000183,20.57999992
03/09/2007,25.6,0,1.7,9.7,941,43.47000122,54.38999939
04/09/2007,22.7,0,2.5,11.4,943,64.08000183,43.22999954
05/09/2007,22.2,0,1.4,11.4,943.4,71.65000153,43.15999985
06/09/2007,23.3,0,0.8,10.8,945.2,43.86999893,60.34999847
07/09/2007,24.3,0,2.5,10.8,944,61.77999878,53.22000122
08/09/2007,23.4,0,1.9,9.4,942.3,67.65000153,60.63000107
09/09/2007,24.2,1.4,1.1,8.3,941.2,58.18999863,56.63999939
10/09/2007,22.2,0,1.7,10.8,941,32.81999969,68.55999756
11/09/2007,23.4,0,1.9,6.1,941.6,65.16999817,45.38000107
12/09/2007,23,0,3.1,10.8,941.4,90.66000366,36.88999939
13/09/2007,22.6,0,1.7,6.4,941.6,69.73999786,34.47000122
14/09/2007,20.1,0,1.1,6.4,944.2,66.37999725,19.37999916
15/09/2007,21.5,0,1.9,6.7,944.8,35.22000122,58.43999863
16/09/2007,22.6,0,1.7,6.4,943.6,55.33000183,31.23999977
17/09/2007,21.7,0,3.3,13.3,940.9,30.05999947,41.68999863
18/09/2007,20.9,0,2.8,12.5,942.1,42.56000137,51.47000122
19/09/2007,20.6,0,2.2,11.9,944.6,67.38999939,19.92000008
20/09/2007,21.8,0.8,2.2,8.6,945,25.51000023,70.43000031
21/09/2007,20.5,1.2,1.4,7.5,944,41.11999893,64.13999939
22/09/2007,20.3,1.2,0.8,9.2,944.2,38.83000183,70.55999756
23/09/2007,21,0,1.4,7.8,945.5,28.73999977,61.16999817
24/09/2007,21.3,0,1.9,7.8,944.7,42.43000031,58.11000061
25/09/2007,20.8,0,1.9,11.7,941.9,66.18000031,14.53999996
26/09/2007,15.6,0,2.5,11.1,942.9,44.56999969,36.52000046
27/09/2007,13.4,0,3.6,10.3,939.2,55.54999924,43.18000031
28/09/2007,14,0,2.2,8.6,938.1,77.41000366,26.67000008
29/09/2007,16.3,0.1,2.8,11.4,941.8,43.72000122,56.43000031
30/09/2007,17.3,0.1,1.4,6.7,942.3,94.41999817,22.78000069
01/10/2007,17,2.5,1.4,6.1,944.6,65.88999939,36.13999939
02/10/2007,18,35.7,0.8,6.7,942.8,73.55000305,46.13999939
03/10/2007,15.5,4.8,1.4,5.8,939.9,51.43000031,52.25
04/10/2007,15.4,9.3,0.6,8.6,941,67.83999634,34.25999832
05/10/2007,16.3,0,0.8,5.6,942.3,52.09000015,49.95000076
06/10/2007,16.9,0,1.7,6.4,943.8,50.90999985,51.58000183
07/10/2007,17.1,0,0.8,5.3,943.9,38.31999969,37.90999985
08/10/2007,18,0,0.8,11.7,945.7,67.56999969,48
